"gut_r1"	"gut_r2"	"gut_r3"	"duct_r1"	"duct_r2"	"duct_r3"	"node_r1"	"node_r2"	"node_r3"	"log2fold"	"p"	"p.adj"	"chromosome"	"start"	"stop"	"gene_name"	"gene_type"	"mean"	"mlog10p"	"sig"
"ENSMUSG00000104945"	0.93	13.21	14.53	1.57	0	0.76	8.39	2.44	6.23	-3.5794728819	0.0077656779	0.0382472471	"9"	110669329	110674954	"Gm42762"	"antisense"	5.34	2.10982062681516	"TRUE"
"ENSMUSG00000104955"	2.78	2.33	9.69	69.8	131.31	108	138.84	152.94	145.19	4.3346849347	9.31847860281726e-16	1.03963325716886e-13	"5"	96849505	96852938	"1700016F12Rik"	"lincRNA"	84.5422222222222	15.0306549876821	"TRUE"
"ENSMUSG00000105019"	0	0	0	5.49	11.59	1.51	4.66	11.39	8.02	5.3986985449	0.0020366898	0.013278581	"5"	103879908	103880235	"Gm43547"	"TEC"	4.74	2.69107511160217	"TRUE"
"ENSMUSG00000105245"	0	0	0	3.92	13.52	8.31	13.05	13.02	6.23	5.8714768357	0.0001076977	0.0011656565	"3"	97730339	97736166	"Gm43076"	"antisense"	6.45	3.96779357142787	"TRUE"
"ENSMUSG00000105283"	179.45	223.09	232.45	8.63	18.34	18.88	92.25	61.83	68.58	-3.8005395637	5.89841337292137e-28	2.73463551553908e-25	"5"	96910341	96922175	"Gm33370"	"lincRNA"	100.388888888889	27.2292647944686	"TRUE"
"ENSMUSG00000105326"	94.35	64.52	80.94	14.12	0.97	34.74	26.09	15.46	15.14	-2.2539620546	0.0036074116	0.0208769564	"5"	43265157	43266368	"6030400A10Rik"	"TEC"	38.4811111111111	2.44280430253595	"TRUE"
"ENSMUSG00000105358"	0	0	0	2.35	19.31	16.62	7.45	17.08	1.78	6.4504361456	0.0017111165	0.0116056645	"3"	108287881	108293121	"Gm43099"	"TEC"	7.17666666666667	2.76672042085941	"TRUE"
"ENSMUSG00000105395"	49.95	65.3	46.35	4.71	0	0.76	0	36.61	4.45	-4.8490917429	5.61805192918411e-06	9.11426262819348e-05	"3"	95461191	95461542	"Gm42672"	"processed_pseudogene"	23.1255555555556	5.25041425081371	"TRUE"
"ENSMUSG00000105429"	1.85	6.22	0	28.23	28	25.68	1.86	17.08	37.41	3.3516071687	0.0022956002	0.0146030238	"5"	32799904	32800965	"Gm43692"	"TEC"	16.2588888888889	2.63910374608796	"TRUE"
"ENSMUSG00000105547"	498.58	251.85	316.16	1543.36	1670.35	5399.13	197.55	261.14	249.4	3.0139375531	1.31143004695802e-07	3.33256578193485e-06	"16"	19065230	19065681	"Iglc3"	"IG_C_gene"	1154.16888888889	6.88225487017494	"TRUE"
"ENSMUSG00000105646"	113.78	104.16	126.6	330.94	164.14	531.68	16.77	86.23	25.83	1.5757977911	0.0081556368	0.0398293659	"6"	70719074	70740554	"Gm43291"	"lincRNA"	166.681111111111	2.08854212316708	"TRUE"
"ENSMUSG00000105703"	521.71	315.6	128.68	1166.14	916.28	1074.69	1554.29	2396.63	1002.05	1.7093701801	0.0051097449	0.0275590502	"14"	54292443	54297343	"Gm43305"	"TEC"	1008.45222222222	2.29160078113492	"TRUE"
"ENSMUSG00000105826"	22.2	18.66	32.52	0	0	1.51	0	12.2	16.92	-5.5269880107	0.0008005409	0.0062088044	"5"	105495470	105497641	"Gm43819"	"TEC"	11.5566666666667	3.09661647487454	"TRUE"
"ENSMUSG00000105870"	7.4	4.66	4.15	28.23	60.83	86.85	6.52	6.51	3.56	3.4510665833	3.89475521066834e-05	0.0004988108	"5"	8831147	8831447	"7330423F06Rik"	"TEC"	23.19	4.40951983298417	"TRUE"
"ENSMUSG00000106110"	12.03	20.21	20.75	2.35	3.86	0.76	0.93	19.52	33.85	-2.9584838582	0.0057758908	0.030506939	"5"	121715109	121718206	"Gm43571"	"TEC"	12.6955555555556	2.23838102620811	"TRUE"
"ENSMUSG00000106251"	24.05	42.75	39.43	4.71	2.9	1.51	0.93	11.39	13.36	-3.5479573172	5.10523984454577e-06	8.34582095067744e-05	"3"	104826330	104827904	"Gm42658"	"sense_intronic"	15.67	5.29198384991088	"TRUE"
"ENSMUSG00000106254"	5.55	7	33.21	2.35	2.9	0.76	0	14.64	18.7	-2.9589257003	0.009755448	0.0455319714	"5"	123397240	123399387	"Gm42907"	"TEC"	9.45666666666667	2.01075278168101	"TRUE"
"ENSMUSG00000106319"	5.55	0.78	15.22	69.8	118.76	74.01	41	97.62	112.23	3.5847170821	3.81361299605458e-07	8.55520515448245e-06	"5"	96879342	96891172	"Gm42601"	"lincRNA"	59.4411111111111	6.418663381087	"TRUE"
"ENSMUSG00000106357"	5.55	7.77	13.14	13.33	26.07	33.23	58.71	50.44	59.68	1.4294693568	0.0028492334	0.0173203833	"5"	96921272	96934867	"Gm8013"	"lincRNA"	29.7688888888889	2.54527197330168	"TRUE"
"ENSMUSG00000106451"	14.8	15.55	38.05	0.78	0	0.76	0	4.88	3.56	-5.4036973194	0.0001279255	0.0013499801	"5"	101956607	101957951	"Gm42934"	"TEC"	8.70888888888889	3.89304287690174	"TRUE"
"ENSMUSG00000106535"	21.28	7.77	17.99	1.57	0	3.78	3.73	55.32	59.68	-3.0730306634	0.0011960355	0.0086459119	"5"	4073571	4075457	"Gm43031"	"sense_intronic"	19.0133333333333	2.922255929691	"TRUE"
"ENSMUSG00000106536"	0	0	0	3.92	8.69	29.45	0	0.81	0	6.5894003201	0.0029383321	0.0177225852	"3"	97262355	97265646	"Gm42508"	"TEC"	4.76333333333333	2.53189912037473	"TRUE"
"ENSMUSG00000106639"	23.13	65.3	116.92	1.57	17.38	11.33	0	0.81	0	-2.7724509717	0.0033846399	0.0198576328	"3"	100437834	100439138	"Gm43121"	"lincRNA"	26.2711111111111	2.47048753015815	"TRUE"
"ENSMUSG00000106678"	3.7	6.22	11.07	9.41	46.34	56.64	13.98	18.71	24.05	2.3949959145	0.000123101	0.0013063359	"5"	34487314	34489722	"Gm43457"	"TEC"	21.1244444444444	3.90973841910184	"TRUE"
"ENSMUSG00000106734"	54.58	59.85	71.95	245.46	328.28	330.79	169.59	222.9	183.49	2.2761538478	1.52635852679449e-10	7.22095645000303e-09	"6"	3333194	3346128	"Gm20559"	"processed_transcript"	185.21	9.81634344284242	"TRUE"
"ENSMUSG00000106737"	78.63	62.19	87.17	3.14	7.72	3.02	17.7	1.63	0.89	-4.0619569023	6.07586727844538e-07	1.28821970559152e-05	"6"	38917098	38984325	"Gm42962"	"antisense"	29.1211111111111	6.21639172145644	"TRUE"
"ENSMUSG00000106807"	0.93	0	0	6.27	4.83	15.1	25.16	35.79	27.61	4.9557319103	0.0003856311	0.003398995	"5"	53519260	53522731	"Gm10441"	"antisense"	12.8544444444444	3.41382794879996	"TRUE"
"ENSMUSG00000106825"	74.93	87.06	65.72	5.49	0	15.1	3.73	4.07	4.45	-3.420148352	6.55797651230231e-09	2.26521629099608e-07	"5"	120552055	120553039	"2510016D11Rik"	"TEC"	28.95	8.18323014310974	"TRUE"
"ENSMUSG00000106837"	0	3.89	0	57.25	37.66	46.07	4.66	39.05	28.5	5.1676165582	4.74309495377587e-06	7.79174724571858e-05	"5"	67833350	67836828	"D630030B08Rik"	"TEC"	24.12	5.3239381809589	"TRUE"
"ENSMUSG00000106856"	34.23	109.6	51.19	108.22	333.1	256.02	32.61	90.3	40.97	1.8361935754	0.0022507844	0.0143646726	"2"	35436321	35437311	"Gm43761"	"TEC"	117.36	2.64766610356665	"TRUE"
"ENSMUSG00000106959"	0	3.89	1.38	8.63	25.1	21.15	2.8	39.86	33.85	3.3432944098	0.0008830877	0.0066947158	"6"	28233081	28237013	"Gm42548"	"TEC"	15.1844444444444	3.05399616422	"TRUE"
"ENSMUSG00000106967"	0.93	0.78	0	7.84	12.55	8.31	15.84	22.78	21.38	4.1644189679	0.0003911444	0.0034345312	"16"	5008370	5013418	"Gm42477"	"antisense"	10.0455555555556	3.40766288315158	"TRUE"
"ENSMUSG00000106980"	0	3.11	0.69	8.63	52.14	13.59	24.23	63.45	80.16	4.2451341648	1.46532842931738e-05	0.0002114187	"5"	150570833	150571098	"Gm43690"	"lincRNA"	27.3333333333333	4.8340650244195	"TRUE"
"ENSMUSG00000107012"	0	0	0	2.35	9.66	4.53	36.34	2.44	28.5	5.2310572989	0.0023004491	0.0146190281	"6"	29912023	29915633	"4930528J11Rik"	"TEC"	9.31333333333333	2.63818737154228	"TRUE"
"ENSMUSG00000107045"	5.55	0	1.38	10.98	17.38	21.9	30.75	122.03	126.48	2.9254585808	0.0014214465	0.0099850632	"6"	127318341	127320575	"Gm43636"	"TEC"	37.3833333333333	2.84726948151841	"TRUE"
"ENSMUSG00000107086"	14.8	13.99	13.84	36.86	40.55	37.01	31.68	27.66	17.81	1.4248465207	0.0073831341	0.0366661096	"5"	30868764	30870828	"Gm43808"	"TEC"	26.0222222222222	2.13175924340726	"TRUE"
"ENSMUSG00000107128"	3.7	10.11	2.77	43.13	19.31	40.78	8.39	52.88	75.71	2.6410796979	0.001792829	0.0119999334	"5"	34575088	34575556	"Gm42867"	"TEC"	28.5311111111111	2.74646113146289	"TRUE"
"ENSMUSG00000107136"	19.43	24.1	6.92	45.49	69.52	21.15	19.57	42.3	40.08	1.4362594681	0.0052779904	0.0282780469	"5"	67843120	67844420	"Gm42466"	"TEC"	32.0622222222222	2.27753140404223	"TRUE"
"ENSMUSG00000107178"	0	0	0	1.57	11.59	2.27	0	17.9	16.03	5.1287998121	0.0107512956	0.0491679703	"5"	150562311	150566358	"Gm42531"	"sense_intronic"	5.48444444444444	1.9685391973273	"TRUE"
"ENSMUSG00000107230"	1.85	6.22	6.23	23.53	34.76	20.39	19.57	44.74	28.5	2.4261455523	0.0002196216	0.0021311471	"6"	85961623	86001926	"Gm19265"	"antisense"	20.6433333333333	3.65832494883264	"TRUE"
"ENSMUSG00000107320"	5.55	4.66	7.61	25.88	39.59	32.47	55.91	85.42	31.17	2.4496420874	0.0005823951	0.0047370405	"6"	28219167	28226170	"Gm42549"	"TEC"	32.0288888888889	3.23478228763031	"TRUE"
"ENSMUSG00000107355"	1.85	23.32	4.84	49.41	208.55	62.68	16.77	3.25	4.45	3.41271085	0.0026847348	0.0165079933	"5"	31569595	31571397	"AI839979"	"lincRNA"	41.68	2.57109860776142	"TRUE"
"ENSMUSG00000107470"	16.65	17.1	15.22	41.56	31.86	73.26	77.34	31.73	32.07	1.5900420583	0.0004327893	0.0037183337	"7"	3181093	3181888	"Gm3375"	"processed_pseudogene"	37.4211111111111	3.36372348498189	"TRUE"
"ENSMUSG00000107560"	17.58	9.33	15.22	31.37	48.28	68.73	108.09	72.4	34.74	1.8214608287	0.0008709541	0.0066273503	"6"	113610318	113612445	"Gm44199"	"antisense"	45.0822222222222	3.06000473206694	"TRUE"
"ENSMUSG00000107610"	13.88	19.43	13.84	30.58	48.28	75.52	32.61	32.54	8.91	1.7115787412	0.005622693	0.0298109894	"6"	72894962	72895919	"D530018E20Rik"	"TEC"	30.6211111111111	2.2500556283963	"TRUE"
"ENSMUSG00000107622"	78.63	41.98	63.65	6.27	0	0.76	0	1.63	1.78	-4.6844405745	5.1125848695866e-05	0.0006278038	"6"	89269511	89285725	"Gm44205"	"lincRNA"	21.6333333333333	4.29135946957879	"TRUE"
"ENSMUSG00000107666"	0	2.33	0.69	13.33	14.48	21.15	64.3	8.95	32.96	3.9783415733	0.0002022595	0.0019848257	"6"	134308951	134403415	"Gm44293"	"antisense"	17.5766666666667	3.69409107070119	"TRUE"
"ENSMUSG00000107750"	17.58	18.66	47.74	72.15	83.03	112.53	154.68	163.52	146.08	1.6587044597	4.99277750920532e-05	0.000615449	"6"	140620162	140622423	"Gm44013"	"TEC"	90.6633333333333	4.30165778677432	"TRUE"
"ENSMUSG00000107761"	97.13	99.5	138.36	34.51	10.62	8.31	13.98	5.69	6.23	-2.6440144132	2.97435206824207e-05	0.0003957209	"6"	125083437	125084029	"2010008C14Rik"	"TEC"	46.0366666666667	4.52660762618222	"TRUE"
"ENSMUSG00000107846"	151.7	210.66	226.92	54.9	39.59	37.76	50.32	58.57	73.93	-2.1556365684	0.000997924	0.007422349	"6"	113676732	113679219	"Gm43963"	"TEC"	100.483333333333	3.00090253249764	"TRUE"
"ENSMUSG00000107849"	18.5	20.99	21.45	34.51	120.69	111.02	28.89	82.17	75.71	2.1243420685	0.0003152962	0.0028901686	"6"	87776143	87777480	"Gm43904"	"lincRNA"	57.1033333333333	3.50128126340679	"TRUE"
"ENSMUSG00000107863"	10.18	7	11.07	18.82	26.07	38.52	59.64	19.52	14.25	1.5633589716	0.0084193836	0.0407832829	"6"	60461933	60462114	"Gm44389"	"processed_pseudogene"	22.7855555555556	2.07471970290864	"TRUE"
"ENSMUSG00000107876"	20.35	27.98	22.83	3.14	0	2.27	0	2.44	0	-3.6770405462	0.0008474432	0.0065000764	"6"	86493216	86493909	"Gm43936"	"lincRNA"	8.77888888888889	3.07188940079832	"TRUE"
"ENSMUSG00000108080"	9.25	3.89	7.61	15.68	38.62	33.99	4.66	2.44	15.14	2.0932555677	0.0043447276	0.0242234239	"6"	56797591	56799197	"Gm10209"	"TEC"	14.5866666666667	2.36203744718433	"TRUE"
"ENSMUSG00000108084"	0	0	0	5.49	0.97	28.7	2.8	0	18.7	6.3330600113	0.0023582543	0.0149353886	"6"	48860329	48866083	"Gm7932"	"lincRNA"	6.29555555555556	2.62740936500349	"TRUE"
"ENSMUSG00000108090"	6.48	6.22	7.61	343.49	325.38	365.53	264.64	183.04	102.43	5.6662895612	1.19849654806295e-26	4.46504169325667e-24	"6"	122295664	122296045	"Gm6637"	"processed_pseudogene"	178.313333333333	25.9213632124934	"TRUE"
"ENSMUSG00000108105"	20.35	17.1	17.99	126.26	35.72	97.42	23.3	9.76	0	2.2282262902	0.010024706	0.0465388164	"7"	3284595	3285474	"Gm5340"	"processed_pseudogene"	38.6555555555556	1.99892835531127	"TRUE"
"ENSMUSG00000108171"	10.18	12.44	74.72	54.11	172.83	113.28	80.14	92.74	81.05	1.7941524127	0.0056828694	0.0300918033	"6"	120958844	120997498	"Gm43915"	"antisense"	76.8322222222222	2.24543232451326	"TRUE"
"ENSMUSG00000108239"	596.63	762.56	431	4.71	0.97	0	0.93	31.73	48.1	-8.2907485383	1.06667679355491e-12	7.15565207200515e-11	"6"	135188480	135194960	"Gm19434"	"antisense"	208.514444444444	11.9719671532459	"TRUE"
"ENSMUSG00000108269"	17.58	7	5.53	47.05	55.03	46.82	6.52	34.98	17.81	2.326195196	0.0004696105	0.0039649876	"6"	100247229	100250345	"Gm18422"	"transcribed_processed_pseudogene"	26.48	3.32826220128114	"TRUE"
"ENSMUSG00000108321"	54.58	69.18	84.4	26.66	24.14	6.8	9.32	35.79	32.07	-1.8627508728	0.0005113965	0.0042422527	"7"	80751822	80758612	"Gm44649"	"antisense"	38.1044444444444	3.29124224861295	"TRUE"
"ENSMUSG00000108389"	0.93	0	0	23.53	14.48	43.05	0	1.63	1.78	6.5733521844	0.0023394556	0.0148397878	"7"	80209394	80211678	"Gm45206"	"TEC"	9.48888888888889	2.63088519277057	"TRUE"
"ENSMUSG00000108436"	89.73	70.74	56.73	37.64	18.34	12.84	11.18	27.66	13.36	-1.6545304219	0.0044443916	0.0246735876	"7"	80404269	80406577	"Gm44851"	"antisense"	37.58	2.35218768190345	"TRUE"
"ENSMUSG00000108521"	0	0	0	18.04	38.62	40.78	50.32	30.1	48.1	7.7981433599	1.53796819822429e-09	5.98374344151069e-08	"7"	79277767	79280775	"Gm44639"	"TEC"	25.1066666666667	8.81305264468966	"TRUE"
"ENSMUSG00000108526"	18.5	27.21	48.43	59.6	75.31	158.6	191.03	104.94	130.04	1.6349412026	0.0032725238	0.0193248412	"6"	91709406	91711241	"RP23-292C5.8"	"TEC"	90.4066666666667	2.48511718628337	"TRUE"
"ENSMUSG00000108551"	1.85	4.66	3.46	10.98	25.1	43.8	24.23	15.46	47.21	2.9849252739	4.9162e-05	0.0006076082	"7"	122995348	122995931	"Gm20274"	"sense_intronic"	19.6388888888889	4.30837045753303	"TRUE"
"ENSMUSG00000108599"	0.93	2.33	0.69	6.27	27.03	26.43	5.59	3.25	8.02	3.9178214282	0.0001422599	0.0014745233	"7"	79466409	79468535	"Gm10616"	"TEC"	8.94888888888889	3.84691750092049	"TRUE"
"ENSMUSG00000108659"	5.55	27.21	25.6	10.98	0	0	51.25	13.02	44.54	-2.389085854	0.0077063483	0.0379998925	"7"	56038866	56049974	"Gm34121"	"processed_transcript"	19.7944444444444	2.11315136628724	"TRUE"
"ENSMUSG00000108693"	28.68	30.32	55.35	479.95	1063.03	751.45	191.03	162.7	161.22	4.3179700109	4.44626149252635e-30	2.65035295767364e-27	"7"	117381862	117383762	"Gm45153"	"TEC"	324.858888888889	29.352004999257	"TRUE"
"ENSMUSG00000108897"	13.88	17.1	7.61	0	0	0	0	0	0	-6.3953062011	0.0004831204	0.0040609755	"7"	90042697	90043916	"Gm44861"	"TEC"	4.28777777777778	3.31594462382506	"TRUE"
"ENSMUSG00000108912"	2.78	0.78	0	52.54	109.1	147.27	50.32	78.91	120.25	6.4985923166	3.78813885151249e-05	0.0004878515	"8"	8629175	8635073	"E230020D15Rik"	"TEC"	62.4388888888889	4.42157411062428	"TRUE"
"ENSMUSG00000109005"	147.08	177.23	230.38	36.07	23.17	10.57	13.05	8.95	8.02	-2.9911611012	4.18118323843168e-05	0.0005309314	"7"	90185927	90188198	"Gm45221"	"TEC"	72.7244444444444	4.37870079927667	"TRUE"
"ENSMUSG00000109110"	115.63	157.02	108.62	29.02	24.14	15.1	0	0.81	4.45	-2.4830859739	0.0001345108	0.0014059608	"7"	81860293	81862527	"Gm45014"	"antisense"	50.5322222222222	3.87124284434483	"TRUE"
"ENSMUSG00000109118"	21.28	24.1	21.45	48.62	38.62	103.47	27.02	33.35	37.41	1.5162492254	0.0041381424	0.0233461506	"7"	47008083	47009008	"Gm45109"	"bidirectional_promoter_lncRNA"	39.48	2.38319456865575	"TRUE"
"ENSMUSG00000109149"	0.93	0	0	14.9	33.79	11.33	30.75	17.08	16.03	6.133646614	3.45081279300663e-05	0.0004510922	"7"	98720057	98728760	"Gm44653"	"lincRNA"	13.8677777777778	4.46207860059536	"TRUE"
"ENSMUSG00000109203"	64.75	20.21	29.06	0	1.93	0.76	0	0	0	-5.4486853815	0.0022902086	0.0145772123	"7"	49085083	49086981	"Gm44630"	"lincRNA"	12.9677777777778	2.64012495883784	"TRUE"
"ENSMUSG00000109214"	2.78	0.78	6.23	29.8	28	29.45	3.73	3.25	1.78	3.1337418995	0.0002033086	0.0019923096	"7"	19868121	19871438	"Gm44659"	"lincRNA"	11.7555555555556	3.69184425021809	"TRUE"
"ENSMUSG00000109245"	111	139.14	177.11	9.41	3.86	6.8	1.86	31.73	1.78	-4.4025973562	9.00559612560375e-08	2.39342359195504e-06	"7"	90030571	90032916	"Gm44860"	"TEC"	53.6322222222222	7.04548753376157	"TRUE"
"ENSMUSG00000109251"	0.93	3.11	2.77	18.82	21.24	19.64	19.57	4.07	2.67	3.113590453	0.0062771259	0.0323437091	"7"	143628024	143670614	"E230032D23Rik"	"antisense"	10.3133333333333	2.20223916063925	"TRUE"
"ENSMUSG00000109257"	0	0	0	21.17	11.59	30.21	3.73	48	21.38	7.1732979381	2.11712388870003e-06	3.87112670376414e-05	"7"	92778505	92779423	"Gm45200"	"TEC"	15.12	5.67425372742956	"TRUE"
"ENSMUSG00000109333"	0	1.55	0.69	4.71	24.14	0.76	12.11	34.17	31.17	3.6517325241	0.0041461412	0.0233848969	"16"	76751793	76779092	"Gm45028"	"lincRNA"	12.1444444444444	2.38235591176058	"TRUE"
"ENSMUSG00000109336"	2895.29	2158.65	2519.6	1796.66	1619.17	1149.46	2575.58	2566.66	2121.67	-0.730320063	0.0002723674	0.002561948	"7"	28399522	28598144	"Samd4b"	"protein_coding"	2155.86	3.56484487490672	"FALSE"
"ENSMUSG00000109429"	728.91	632.75	913.2	180.37	227.86	228.08	48.46	127.72	98.87	-1.8381978678	0.0001850549	0.0018384764	"7"	90132492	90137629	"Gm45223"	"TEC"	354.024444444444	3.73269941089426	"TRUE"
"ENSMUSG00000109684"	0.93	8.55	10.38	43.13	4.83	94.4	1.86	40.68	62.35	2.8311851161	0.0108968265	0.0496919105	"8"	25103489	25104668	"RP23-106I21.6"	"TEC"	29.6788888888889	1.96269996391363	"TRUE"
"ENSMUSG00000109751"	3.7	12.44	4.15	9.41	26.07	40.78	4.66	26.03	24.05	1.9059624904	0.0077630661	0.0382434115	"8"	46763251	46764973	"Gm45479"	"antisense"	16.81	2.10996671594362	"TRUE"
"ENSMUSG00000109854"	0	0	0	6.27	2.9	9.06	0	5.69	1.78	5.3866070269	0.0061889539	0.0320238456	"8"	64838234	64839390	"Gm45345"	"antisense"	2.85555555555556	2.20838275224824	"TRUE"
"ENSMUSG00000109879"	19.43	6.22	1.38	0	0.97	0	0	4.07	8.91	-4.9126769211	0.0085297417	0.041155412	"8"	64807639	64809138	"Gm10997"	"TEC"	4.55333333333333	2.06906412005911	"TRUE"
"ENSMUSG00000110020"	0	0	0	3.92	5.79	5.29	88.52	14.64	19.6	5.0955586231	0.0002933605	0.0027298756	"7"	45830895	45835249	"Gm45441"	"antisense"	15.3066666666667	3.53259836284069	"TRUE"
"ENSMUSG00000110195"	3.7	5.44	2.08	8.63	21.24	19.64	9.32	11.39	9.8	2.1484145674	0.0034003828	0.0199443875	"7"	101421691	101512827	"Pde2a"	"protein_coding"	10.1377777777778	2.46847218926081	"TRUE"
"ENSMUSG00000110235"	32.38	36.53	11.76	208.6	218.21	192.58	0.93	8.95	31.17	2.9436218937	0.0002462444	0.0023490616	"13"	97559971	97583996	"Gm5086"	"lincRNA"	82.3455555555556	3.60863363728417	"TRUE"
"ENSMUSG00000110248"	0	0	0	3.92	4.83	22.66	0	3.25	6.23	6.1735174028	9.75247419133827e-05	0.0010731322	"7"	114086898	114088357	"Gm45615"	"antisense"	4.54333333333333	4.01088519031883	"TRUE"
"ENSMUSG00000110279"	12.95	10.88	7.61	726.98	304.14	361.75	459.39	144.81	118.46	5.4797314619	1.0681344441808e-22	2.82082138087899e-20	"7"	45121917	45124144	"Gm45552"	"antisense"	238.552222222222	21.9713740799937	"TRUE"
"ENSMUSG00000110298"	0	2.33	0	2.35	16.41	15.86	5.59	26.03	21.38	3.8747569748	0.0050395338	0.0272806936	"19"	8473313	8541798	"Gm8189"	"transcribed_unprocessed_pseudogene"	9.99444444444444	2.29760963765213	"TRUE"
"ENSMUSG00000110299"	15.73	10.11	8.99	1.57	0	0	0	0	2.67	-4.4190528881	0.0035647438	0.0206874128	"8"	88728203	88729040	"Gm17910"	"processed_pseudogene"	4.34111111111111	2.44797167766192	"TRUE"
"ENSMUSG00000110361"	16.65	31.09	48.43	3.92	9.66	0.76	3.73	4.07	1.78	-2.7934541863	0.0003087408	0.0028448822	"8"	35052123	35053383	"Gm8291"	"processed_pseudogene"	13.3433333333333	3.51040597484568	"TRUE"
"ENSMUSG00000110393"	136.9	124.37	219.31	72.93	48.28	41.54	69.89	51.25	88.18	-1.5625187912	0.0006223678	0.0050249455	"13"	65241753	65250166	"Gm36445"	"lincRNA"	94.7388888888889	3.20595288491951	"TRUE"
"ENSMUSG00000110404"	0	0	0	3.14	18.34	21.9	0	6.51	9.8	6.6322422059	0.0068300075	0.0345441082	"4"	156130513	156133420	"Rnf223"	"protein_coding"	6.63222222222222	2.16557881942142	"TRUE"
"ENSMUSG00000110495"	5.55	17.88	24.21	0.78	0	0	0	3.25	2.67	-5.7464683206	8.00401031027696e-05	0.0009060644	"18"	70432355	70433856	"RP24-276H6.2"	"unitary_pseudogene"	6.03777777777778	4.09669236060385	"TRUE"
"ENSMUSG00000110498"	72.15	177.23	115.53	38.43	23.17	3.02	1.86	22.78	2.67	-2.49925208	0.0067138348	0.0341215648	"8"	126839233	126851473	"RP23-312B17.3"	"lincRNA"	50.76	2.17302934916651	"TRUE"
"ENSMUSG00000110617"	22.2	19.43	13.84	8.63	7.72	2.27	11.18	10.58	7.13	-1.5861538635	0.0031390456	0.0186847101	"8"	83477471	83479216	"RP24-212I6.2"	"processed_pseudogene"	11.4422222222222	2.50320237538485	"TRUE"
"ENSMUSG00000110663"	0	0	0	14.9	8.69	7.55	54.05	5.69	5.34	6.1552905912	0.0002028662	0.0019898441	"8"	33985914	33990524	"RP24-345M22.2"	"lincRNA"	10.6911111111111	3.69279030573296	"TRUE"
"ENSMUSG00000110716"	0	4.66	4.15	14.12	28.97	27.94	28.89	87.05	73.93	2.9485385223	2.07391331014726e-05	0.0002865434	"8"	122774035	122775423	"RP24-94F12.4"	"bidirectional_promoter_lncRNA"	29.9677777777778	4.6832094011348	"TRUE"
"ENSMUSG00000110841"	192.4	209.88	192.33	429.76	708.69	794.5	1490.93	492.99	527.3	1.7006735215	1.09292108415563e-05	0.0001639224	"10"	45875291	45876086	"RP23-269H21.1"	"transcribed_processed_pseudogene"	559.864444444444	4.96141119573837	"TRUE"
"ENSMUSG00000110914"	3.7	54.41	44.28	134.1	168	157.84	340.12	377.47	357.17	2.155279963	1.17855839023063e-05	0.0001757983	"9"	41109527	41112081	"RP24-531B21.2"	"TEC"	181.898888888889	4.92864889601894	"TRUE"
"ENSMUSG00000110945"	4.63	7	21.45	50.19	29.93	86.85	69.89	32.54	39.19	2.3157322102	0.0001471071	0.0015171015	"9"	123018995	123021572	"RP23-453B15.7"	"antisense"	37.9633333333333	3.83236636591007	"TRUE"
"ENSMUSG00000111014"	0	0.78	0	3.14	5.79	7.55	13.05	5.69	19.6	4.2749242293	0.0020756528	0.0134862484	"9"	77730737	77733268	"RP23-297P22.1"	"lincRNA"	6.17777777777778	2.68284529034896	"TRUE"
"ENSMUSG00000111030"	52.73	47.42	67.8	28.23	12.55	20.39	11.18	46.37	36.52	-1.4509393196	0.0072561722	0.0361733622	"9"	44634195	44635103	"RP24-282C4.10"	"TEC"	35.91	2.13929241935722	"TRUE"
"ENSMUSG00000111118"	0	1.55	0	8.63	6.76	24.92	1.86	11.39	3.56	4.6851105623	0.0018597532	0.0124001374	"19"	12528755	12530540	"RP24-84E18.1"	"processed_pseudogene"	6.51888888888889	2.73054468534648	"TRUE"
"ENSMUSG00000111171"	29.6	82.4	22.83	3.92	13.52	0	196.62	25.22	8.02	-2.9819015149	0.0019508282	0.0128432088	"10"	43034993	43050219	"RP23-421N20.4"	"antisense"	42.4588888888889	2.70978097513508	"TRUE"
"ENSMUSG00000111357"	3.7	0	0	23.53	10.62	30.96	7.45	22.78	24.94	4.2171847864	0.0058938372	0.0309709384	"9"	51913477	51931661	"RP23-212M11.1"	"lincRNA"	13.7755555555556	2.2296018644342	"TRUE"
"ENSMUSG00000111361"	0	3.89	0.69	22.74	17.38	9.82	0	7.32	2.67	3.4237738288	0.0033228681	0.0195581972	"10"	34178235	34179928	"RP24-511J14.2"	"TEC"	7.16777777777778	2.47848689753533	"TRUE"
"ENSMUSG00000111378"	92.5	72.29	86.48	26.66	6.76	25.68	4.66	42.3	28.5	-2.0792255147	0.0025350964	0.0157644457	"9"	44579608	44584652	"RP24-282C4.3"	"lincRNA"	42.87	2.59600552146199	"TRUE"
"ENSMUSG00000111442"	4.63	2.33	4.15	18.04	37.66	6.8	24.23	37.42	37.41	2.4869015629	0.0013860336	0.0097956701	"10"	30768799	30769575	"RP24-254O21.2"	"TEC"	19.1855555555556	2.85822624150075	"TRUE"
"ENSMUSG00000111561"	0	0	0	6.27	7.72	1.51	15.84	13.02	5.34	5.1322270376	0.0004670077	0.0039494052	"9"	52321896	52349311	"RP24-376N22.1"	"lincRNA"	5.52222222222222	3.33067595874879	"TRUE"
