"gut_r1"	"gut_r2"	"gut_r3"	"duct_r1"	"duct_r2"	"duct_r3"	"node_r1"	"node_r2"	"node_r3"	"log2fold"	"p"	"p.adj"	"chromosome"	"start"	"stop"	"gene_name"	"gene_type"	"mean"	"mlog10p"	"sig"
"ENSMUSG00000107461"	7.4	9.33	11.76	30.58	34.76	5.29	0.93	14.64	5.34	1.2987401041	0.0956412609	0.2431350757	"6"	100256708	100259227	"Gm44045"	"TEC"	13.3366666666667	1.0193547069362	"FALSE"
"ENSMUSG00000107462"	5.55	9.33	7.61	4.71	7.72	9.06	12.11	4.07	8.02	-0.0690466901	0.9473260293	0.9793773031	"6"	141138047	141138576	"Gm7384"	"processed_pseudogene"	7.57555555555556	0.0235005295943631	"FALSE"
"ENSMUSG00000107468"	0.93	8.55	0	10.98	0	15.86	2.8	1.63	0.89	1.5082687506	0.2950672859	0.5070413299	"2"	38862163	38865533	"5730507A11Rik"	"TEC"	4.62666666666667	0.53007893804554	"FALSE"
"ENSMUSG00000107470"	16.65	17.1	15.22	41.56	31.86	73.26	77.34	31.73	32.07	1.5900420583	0.0004327893	0.0037183337	"7"	3181093	3181888	"Gm3375"	"processed_pseudogene"	37.4211111111111	3.36372348498189	"TRUE"
"ENSMUSG00000107472"	0.93	0	5.53	0	0	0	0	0	0	-3.8318874283	0.115740054	0.277543711	"6"	88353142	88353606	"Gm44265"	"sense_intronic"	0.717777777777778	0.936516319346789	"FALSE"
"ENSMUSG00000107476"	55.5	47.42	25.6	88.62	94.62	110.26	78.27	85.42	47.21	1.1950961771	0.0416847621	0.1353360086	"6"	48504337	48534832	"Zfp862-ps"	"transcribed_unitary_pseudogene"	70.3244444444445	1.38002267273123	"FALSE"
"ENSMUSG00000107480"	0	4.66	4.15	0	0	0.76	0	0.81	0.89	-3.3123335392	0.1946865878	0.3924392542	"7"	3489611	3491079	"Gm44165"	"TEC"	1.25222222222222	0.710663966533825	"FALSE"
"ENSMUSG00000107499"	2.78	3.11	0	0	0	0	4.66	4.07	8.02	-3.6528736358	0.0293235077	0.1045771523	"6"	83101601	83108394	"Ccdc142"	"protein_coding"	2.51555555555556	1.53278408029159	"FALSE"
"ENSMUSG00000107502"	4.63	5.44	3.46	6.27	10.62	4.53	0	0.81	0	0.657483567	0.5094525807	0.6994872781	"6"	97148194	97151720	"Gm44065"	"TEC"	3.97333333333333	0.292896233441121	"FALSE"
"ENSMUSG00000107504"	0.93	2.33	2.08	2.35	0	0	0	0	0	-1.1637451953	0.5860337764	0.7582616379	"9"	122822776	122844035	"Gm35549"	"protein_coding"	0.854444444444444	0.232077352443676	"FALSE"
"ENSMUSG00000107508"	1.85	2.33	2.08	7.06	1.93	2.27	17.7	0	1.78	0.8529033221	0.4961979022	0.6895093556	"6"	67417715	67418051	"Gm44083"	"processed_pseudogene"	4.11111111111111	0.304345076147828	"FALSE"
"ENSMUSG00000107509"	11.1	18.66	38.74	23.53	9.66	1.51	7.45	17.08	43.64	-0.9874958998	0.2180137813	0.4215404558	"6"	86372538	86375285	"Gm44941"	"antisense"	19.0411111111111	0.661516052480853	"FALSE"
"ENSMUSG00000107529"	16.65	38.87	11.07	4.71	53.1	32.47	20.5	43.12	22.27	0.4362836451	0.655796049	0.8069521068	"2"	38104432	38107296	"Gm44291"	"TEC"	26.9733333333333	0.183231204169653	"FALSE"
"ENSMUSG00000107531"	7.4	1.55	0	1.57	7.72	0.76	2.8	0.81	8.91	0.177222516	0.8848533241	0.9451996775	"8"	13264102	13265187	"E330037G11Rik"	"TEC"	3.50222222222222	0.053128713272006	"FALSE"
"ENSMUSG00000107534"	21.28	5.44	0	3.14	0.97	0.76	11.18	6.51	1.78	-2.4415081593	0.1239689881	0.2906028089	"6"	83962277	83965048	"Gm43920"	"sense_intronic"	5.67333333333333	0.906686943720891	"FALSE"
"ENSMUSG00000107549"	0	2.33	15.22	10.19	0.97	0	0	15.46	0.89	-0.6555920438	0.789203681	0.88928307	"6"	7853871	7855742	"Gm43961"	"TEC"	5.00666666666667	0.102810897780896	"FALSE"
"ENSMUSG00000107560"	17.58	9.33	15.22	31.37	48.28	68.73	108.09	72.4	34.74	1.8214608287	0.0008709541	0.0066273503	"6"	113610318	113612445	"Gm44199"	"antisense"	45.0822222222222	3.06000473206694	"TRUE"
"ENSMUSG00000107561"	2.78	1.55	4.84	5.49	4.83	14.35	11.18	4.07	3.56	1.423088359	0.1533148841	0.3348426431	"6"	88445687	88446513	"Gm44264"	"antisense"	5.85	0.814415680966139	"FALSE"
"ENSMUSG00000107576"	0	6.22	13.14	7.06	0.97	0.76	0	0.81	14.25	-1.1429949889	0.4596298947	0.660248863	"6"	86961641	86963442	"Gm44093"	"TEC"	4.80111111111111	0.337591732200847	"FALSE"
"ENSMUSG00000107577"	19.43	23.32	12.45	36.07	10.62	2.27	18.64	57.76	55.22	-0.1689488126	0.8401945921	0.9185652033	"6"	116260434	116264095	"Gm44103"	"TEC"	26.1977777777778	0.0756201181190065	"FALSE"
"ENSMUSG00000107585"	0	0	0.69	0	0	9.06	15.84	46.37	20.49	3.4363897635	0.057404825	0.1704578514	"7"	3421665	3423445	"3300002P13Rik"	"lincRNA"	10.2722222222222	1.24105160267505	"FALSE"
"ENSMUSG00000107586"	11.1	23.32	0	7.84	5.79	0	6.52	5.69	0	-1.3383703253	0.4045585383	0.6136529107	"2"	38015218	38019167	"Gm44283"	"TEC"	6.69555555555556	0.393018628510847	"FALSE"
"ENSMUSG00000107591"	12.95	10.88	7.61	12.55	6.76	21.15	8.39	9.76	7.13	0.3730257644	0.7006273769	0.8352679408	"6"	66711691	66712147	"Gm6794"	"processed_pseudogene"	10.7977777777778	0.154512896701019	"FALSE"
"ENSMUSG00000107596"	4.63	4.66	7.61	7.06	6.76	8.31	20.5	5.69	2.67	0.3805301193	0.6166411497	0.7809465051	"6"	65432160	65433948	"Gm18913"	"processed_pseudogene"	7.54333333333333	0.209967497301139	"FALSE"
"ENSMUSG00000107597"	0	0	0	3.92	0	3.02	3.73	3.25	2.67	4.0184096562	0.0183156348	0.0734578019	"6"	48847659	48863107	"Gm44764"	"processed_transcript"	1.84333333333333	1.73717802456376	"FALSE"
"ENSMUSG00000107600"	0.93	0.78	1.38	1.57	4.83	4.53	6.52	1.63	4.45	1.793401255	0.0955706451	0.2430684345	"6"	124297863	124298175	"Gm6308"	"processed_pseudogene"	2.95777777777778	1.01967548250202	"FALSE"
"ENSMUSG00000107604"	0.93	0	2.08	3.14	1.93	3.02	4.66	8.14	9.8	1.40048556	0.2233977038	0.4277483751	"6"	47847743	47848138	"Gm44041"	"processed_pseudogene"	3.74444444444444	0.650921295106329	"FALSE"
"ENSMUSG00000107608"	12.95	7.77	8.3	13.33	4.83	15.86	8.39	30.91	12.47	0.2527676334	0.7088959397	0.8404878489	"6"	117916531	117917722	"Gm43863"	"TEC"	12.7566666666667	0.149417511122838	"FALSE"
"ENSMUSG00000107610"	13.88	19.43	13.84	30.58	48.28	75.52	32.61	32.54	8.91	1.7115787412	0.005622693	0.0298109894	"6"	72894962	72895919	"D530018E20Rik"	"TEC"	30.6211111111111	2.2500556283963	"TRUE"
"ENSMUSG00000107619"	19.43	7	6.23	9.41	0	4.53	1.86	0	22.27	-1.2166669326	0.4949994898	0.6887078597	"6"	51283532	51287855	"Gm44447"	"lincRNA"	7.85888888888889	0.305395248697055	"FALSE"
"ENSMUSG00000107622"	78.63	41.98	63.65	6.27	0	0.76	0	1.63	1.78	-4.6844405745	5.1125848695866e-05	0.0006278038	"6"	89269511	89285725	"Gm44205"	"lincRNA"	21.6333333333333	4.29135946957879	"TRUE"
"ENSMUSG00000107624"	0	1.55	0	0	0	0.76	36.34	5.69	0	-0.811579406	0.752959498	0.8667987644	"6"	88738192	88741364	"Gm44005"	"TEC"	4.92666666666667	0.123228384049205	"FALSE"
"ENSMUSG00000107634"	0	0	6.92	0.78	32.83	1.51	15.84	2.44	8.02	2.2994239995	0.1339161184	0.3063478046	"6"	66990031	67009260	"Gm43956"	"antisense"	7.59333333333333	0.873167147327905	"FALSE"
"ENSMUSG00000107639"	0.93	0.78	0	1.57	4.83	7.55	13.98	3.25	2.67	3.1041357708	0.0453298454	0.1438858649	"6"	73528815	73529238	"Gm4374"	"processed_pseudogene"	3.95111111111111	1.34361576212467	"FALSE"
"ENSMUSG00000107666"	0	2.33	0.69	13.33	14.48	21.15	64.3	8.95	32.96	3.9783415733	0.0002022595	0.0019848257	"6"	134308951	134403415	"Gm44293"	"antisense"	17.5766666666667	3.69409107070119	"TRUE"
"ENSMUSG00000107668"	0	2.33	4.84	1.57	0	0	0	5.69	0	-2.1783240921	0.3144878716	0.5285716963	"6"	5279655	5281480	"Gm44424"	"TEC"	1.60333333333333	0.502396098704439	"FALSE"
"ENSMUSG00000107688"	0	4.66	0	0	0	0	8.39	7.32	0	-3.3518960091	0.2217664923	0.425494293	"6"	86976529	86977177	"Gm44091"	"sense_intronic"	2.26333333333333	0.654104072742924	"FALSE"
"ENSMUSG00000107690"	0.93	0	2.08	5.49	0.97	8.31	1.86	3.25	0	2.2828885074	0.0910937265	0.2354420733	"6"	100272610	100273698	"Gm44044"	"TEC"	2.54333333333333	1.04051153126243	"FALSE"
"ENSMUSG00000107698"	0	3.11	2.08	14.9	0	0	0	4.07	0	1.5147814607	0.483312299	0.6791045591	"6"	88519013	88520007	"Gm44430"	"TEC"	2.68444444444444	0.3157721530923	"FALSE"
"ENSMUSG00000107713"	4.63	1.55	1.38	0.78	1.93	3.78	1.86	0.81	0	-0.188060704	0.8869086352	0.946377601	"6"	99839708	99840314	"Gm6681"	"processed_pseudogene"	1.85777777777778	0.0521211166645372	"FALSE"
"ENSMUSG00000107715"	939.81	523.92	665.53	563.86	605.38	712.18	185.43	662.21	831.03	-0.1783682322	0.768641696	0.8753368833	"6"	129696118	129696485	"Gm44135"	"TEC"	632.15	0.11427606034584	"FALSE"
"ENSMUSG00000107721"	6.48	7.77	4.15	2.35	12.55	21.9	11.18	6.51	6.23	1.0046181531	0.3448680658	0.5589638328	"6"	66733969	66734177	"Gm44261"	"processed_pseudogene"	8.79111111111111	0.46234701870579	"FALSE"
"ENSMUSG00000107722"	12.03	11.66	17.99	21.96	41.52	41.54	8.39	19.52	13.36	1.3253078704	0.0191712705	0.0759533263	"1"	118458652	118459267	"2900060B14Rik"	"antisense"	20.8855555555556	1.71734910502201	"FALSE"
"ENSMUSG00000107723"	10.18	17.1	4.84	1.57	0	0	0	0	0	-4.3152418222	0.0182117566	0.073172136	"6"	113640562	113641521	"Gm43964"	"antisense"	3.74333333333333	1.73964816266778	"FALSE"
"ENSMUSG00000107726"	0	0	0	0	0	0	0	8.95	1.78	0.0670295268	0.9777488931	0.9933662117	"4"	103217702	103219592	"Gm44037"	"lincRNA"	1.19222222222222	0.00977266703610694	"FALSE"
"ENSMUSG00000107728"	11.1	30.32	1.38	6.27	0.97	0	0	8.95	6.23	-2.5527217449	0.0674642566	0.1907190767	"6"	134605234	134607681	"Gm43949"	"lincRNA"	7.24666666666667	1.17092626084068	"FALSE"
"ENSMUSG00000107733"	26.83	25.65	27.67	30.58	0.97	1.51	0	24.41	20.49	-1.2714799181	0.2696735221	0.4809910669	"6"	128883852	128884543	"Gm8774"	"processed_pseudogene"	17.5677777777778	0.569161692666014	"FALSE"
"ENSMUSG00000107736"	2.78	0.78	6.23	3.14	8.69	8.31	2.8	0.81	3.56	1.0147097847	0.2786114744	0.4899017429	"6"	121255203	121272685	"Gm44148"	"lincRNA"	4.12222222222222	0.55500100145841	"FALSE"
"ENSMUSG00000107741"	1.85	8.55	1.38	14.12	5.79	5.29	8.39	26.03	7.13	1.0985502811	0.1807713766	0.3742486428	"3"	40846820	40875388	"Gm2011"	"transcribed_unprocessed_pseudogene"	8.72555555555556	0.74287033474995	"FALSE"
"ENSMUSG00000107742"	5.55	38.87	18.68	21.96	28.97	9.06	64.3	30.91	17.81	-0.0845837184	0.9084537765	0.9589208772	"8"	13285352	13287466	"9530085L11Rik"	"TEC"	26.2344444444444	0.0416971653528526	"FALSE"
"ENSMUSG00000107747"	3.7	3.89	4.84	6.27	6.76	15.1	8.39	4.88	4.45	1.1792955792	0.2514646274	0.4607681821	"6"	96033003	96033369	"Gm5881"	"processed_pseudogene"	6.47555555555556	0.599523096911857	"FALSE"
"ENSMUSG00000107749"	12.95	11.66	0.69	21.96	28	2.27	23.3	51.25	19.6	1.0527951689	0.275441182	0.4872309852	"6"	71276494	71279348	"Gm44321"	"TEC"	19.0755555555556	0.559971126612647	"FALSE"
"ENSMUSG00000107750"	17.58	18.66	47.74	72.15	83.03	112.53	154.68	163.52	146.08	1.6587044597	4.99277750920532e-05	0.000615449	"6"	140620162	140622423	"Gm44013"	"TEC"	90.6633333333333	4.30165778677432	"TRUE"
"ENSMUSG00000107751"	7.4	3.11	6.23	7.84	19.31	15.1	16.77	15.46	8.91	1.3361342684	0.0250434588	0.0933003	"6"	108882004	108882408	"Gm44122"	"processed_pseudogene"	11.1255555555556	1.60130569007752	"FALSE"
"ENSMUSG00000107756"	208.13	204.44	166.73	253.3	247.17	343.63	212.46	143.99	167.45	0.5432953502	0.5636623302	0.7410010835	"6"	145238667	145241227	"Gm44164"	"TEC"	216.366666666667	0.248980988300138	"FALSE"
"ENSMUSG00000107760"	52.73	20.21	6.92	36.86	2.9	2.27	3.73	12.2	6.23	-0.9184784726	0.4363717013	0.6412591345	"6"	136620632	136623006	"Gm44401"	"TEC"	16.0055555555556	0.360143421162863	"FALSE"
"ENSMUSG00000107761"	97.13	99.5	138.36	34.51	10.62	8.31	13.98	5.69	6.23	-2.6440144132	2.97435206824207e-05	0.0003957209	"6"	125083437	125084029	"2010008C14Rik"	"TEC"	46.0366666666667	4.52660762618222	"TRUE"
"ENSMUSG00000107767"	5.55	3.11	2.08	3.92	2.9	6.8	76.41	17.08	4.45	0.3837098197	0.6700426718	0.8156310322	"6"	134404077	134424353	"Gm44448"	"lincRNA"	13.5888888888889	0.173897538288503	"FALSE"
"ENSMUSG00000107770"	1.85	0	0.69	3.14	3.86	1.51	3.73	1.63	1.78	1.8020000905	0.1324944891	0.3038285916	"6"	76284416	76284929	"Gm44126"	"processed_pseudogene"	2.02111111111111	0.877802185147804	"FALSE"
"ENSMUSG00000107788"	13.88	3.11	8.3	7.84	22.21	29.45	8.39	7.32	12.47	1.2468421761	0.0945590695	0.2412908243	"6"	146782469	146783274	"Gm6266"	"processed_pseudogene"	12.5522222222222	1.0242968100775	"FALSE"
"ENSMUSG00000107792"	0.93	6.22	31.13	17.25	15.45	18.13	15.84	10.58	35.63	0.3859601093	0.5967456521	0.7669030762	"6"	129418179	129418772	"Gm43914"	"sense_intronic"	16.7955555555556	0.224210736587411	"FALSE"
"ENSMUSG00000107798"	21.28	12.44	6.23	1.57	38.62	0	0	13.83	5.34	0.0005289324	0.9996430115	0.999829823	"6"	87851209	87852295	"Gm44064"	"TEC"	11.0344444444444	0.000155065815656483	"FALSE"
"ENSMUSG00000107801"	1.85	14.77	1.38	7.06	0	0	0	8.95	0.89	-1.3426500367	0.5244454973	0.7110790345	"6"	146268632	146270980	"Gm44086"	"TEC"	3.87777777777778	0.280299638932336	"FALSE"
"ENSMUSG00000107802"	0.93	0	0	1.57	14.48	0	0	2.44	0	4.2180347908	0.0264709648	0.0971561104	"6"	143201397	143221448	"1700126G02Rik"	"antisense"	2.15777777777778	1.57723022947008	"FALSE"
"ENSMUSG00000107812"	9.25	16.32	4.15	14.12	26.07	0	11.18	14.64	14.25	0.4226279314	0.5881350553	0.7600038191	"6"	113305625	113306674	"Gm43935"	"TEC"	12.22	0.230522934065696	"FALSE"
"ENSMUSG00000107813"	9.25	7	0	0	0	0	10.25	0	0	-5.1455627611	0.091600533	0.2363128378	"6"	52599501	52603245	"Gm44434"	"TEC"	2.94444444444444	1.03810199927663	"FALSE"
"ENSMUSG00000107833"	0.93	0	0	3.14	0	0	0	0.81	0	1.9010418931	0.4152140488	0.6230373775	"2"	39153964	39154689	"Gm18791"	"processed_pseudogene"	0.542222222222222	0.381727960523045	"FALSE"
"ENSMUSG00000107838"	6.48	5.44	10.38	7.84	0.97	3.78	3.73	11.39	26.72	-0.8126514397	0.4575928415	0.6584426134	"6"	133110474	133112301	"RP24-470M22.10"	"TEC"	8.52555555555556	0.339520778186549	"FALSE"
"ENSMUSG00000107841"	2.78	2.33	0	0	0.97	0	0	2.44	0	-2.5005541546	0.2795239246	0.4905954101	"6"	54902422	54905728	"Gm44185"	"TEC"	0.946666666666667	0.553581014693148	"FALSE"
"ENSMUSG00000107846"	151.7	210.66	226.92	54.9	39.59	37.76	50.32	58.57	73.93	-2.1556365684	0.000997924	0.007422349	"6"	113676732	113679219	"Gm43963"	"TEC"	100.483333333333	3.00090253249764	"TRUE"
"ENSMUSG00000107849"	18.5	20.99	21.45	34.51	120.69	111.02	28.89	82.17	75.71	2.1243420685	0.0003152962	0.0028901686	"6"	87776143	87777480	"Gm43904"	"lincRNA"	57.1033333333333	3.50128126340679	"TRUE"
"ENSMUSG00000107853"	12.95	3.11	8.99	13.33	10.62	11.33	27.95	8.14	11.58	0.5116470082	0.394364301	0.6046165793	"6"	47432126	47433089	"Gm18584"	"processed_pseudogene"	12	0.404102405547298	"FALSE"
"ENSMUSG00000107863"	10.18	7	11.07	18.82	26.07	38.52	59.64	19.52	14.25	1.5633589716	0.0084193836	0.0407832829	"6"	60461933	60462114	"Gm44389"	"processed_pseudogene"	22.7855555555556	2.07471970290864	"TRUE"
"ENSMUSG00000107868"	93.43	55.19	76.79	25.1	112.97	72.5	68.02	21.15	24.94	-0.0998389372	0.8849696265	0.9452755129	"6"	122811170	122813537	"Gm5112"	"TEC"	61.1211111111111	0.0530716346917924	"FALSE"
"ENSMUSG00000107876"	20.35	27.98	22.83	3.14	0	2.27	0	2.44	0	-3.6770405462	0.0008474432	0.0065000764	"6"	86493216	86493909	"Gm43936"	"lincRNA"	8.77888888888889	3.07188940079832	"TRUE"
"ENSMUSG00000107877"	0	0	4.15	0	11.59	0.76	0	0	0	1.5214346079	0.4462371874	0.6496752576	"11"	72203952	72206840	"Gm43951"	"protein_coding"	1.83333333333333	0.350434240395409	"FALSE"
"ENSMUSG00000107881"	4.63	2.33	6.92	3.14	11.59	0.76	1.86	3.25	0	0.1383111076	0.9222226147	0.9660740314	"6"	5216258	5220486	"Gm44250"	"TEC"	3.83111111111111	0.0351642322369772	"FALSE"
"ENSMUSG00000107884"	1.85	0	8.3	0	0.97	0	0	4.07	0	-3.5210995047	0.084487858	0.2236323498	"2"	38852978	38854937	"Gm44144"	"TEC"	1.68777777777778	1.0732057003106	"FALSE"
"ENSMUSG00000107891"	1.85	3.11	0.69	1.57	0.97	6.8	3.73	1.63	4.45	0.7571063468	0.5495538086	0.7307885212	"6"	140420171	140420655	"Gm5051"	"processed_pseudogene"	2.75555555555556	0.259989777973948	"FALSE"
"ENSMUSG00000107894"	5.55	0.78	0.69	18.04	20.28	9.82	6.52	16.27	0	2.8205400768	0.021742336	0.083712346	"6"	149283838	149286773	"Gm10388"	"TEC"	8.66111111111111	1.66269379707548	"FALSE"
"ENSMUSG00000107906"	10.18	15.55	13.14	9.41	9.66	11.33	10.25	6.51	4.45	-0.3578927215	0.5160494851	0.7051572182	"6"	116551141	116552502	"Gm5580"	"protein_coding"	10.0533333333333	0.287308650939806	"FALSE"
"ENSMUSG00000107909"	0	0	0.69	4.71	0	3.02	0	15.46	16.03	3.1904718122	0.2089733476	0.4107604061	"6"	148831452	148833112	"Gm44143"	"TEC"	4.43444444444444	0.679909100149011	"FALSE"
"ENSMUSG00000107911"	0	0	0.69	0	2.9	16.62	2.8	0.81	0	4.5213361273	0.0589308403	0.1733807361	"14"	26565766	26566388	"Gm7565"	"processed_pseudogene"	2.64666666666667	1.22965736621774	"FALSE"
"ENSMUSG00000107928"	12.03	17.88	26.29	26.66	22.21	24.17	10.25	50.44	36.52	0.3707121882	0.5272467593	0.7131247416	"6"	87788861	87835795	"Gm45140"	"protein_coding"	25.1611111111111	0.277986080953014	"FALSE"
"ENSMUSG00000107932"	1.85	5.44	0	4.71	1.93	6.8	3.73	8.14	2.67	0.9018022218	0.4782822228	0.6757551348	"6"	4610234	4611171	"Gm44432"	"TEC"	3.91888888888889	0.320315761054324	"FALSE"
"ENSMUSG00000107937"	18.5	14.77	16.6	26.66	38.62	25.68	45.66	62.64	65.91	0.8644598251	0.0836411651	0.2218979688	"6"	113607475	113611527	"Gm44200"	"sense_intronic"	35.0044444444444	1.07757992620137	"FALSE"
"ENSMUSG00000107946"	37	48.19	59.5	33.72	33.79	81.56	22.36	14.64	8.91	0.0440321975	0.9351936906	0.9731630488	"6"	128842558	128843171	"Gm44066"	"lincRNA"	37.7411111111111	0.0290984318578154	"FALSE"
"ENSMUSG00000107950"	31.45	34.98	33.21	26.66	27.03	12.84	26.09	33.35	32.96	-0.5916968647	0.1619959377	0.348245363	"6"	133761445	133763062	"Gm6375"	"processed_pseudogene"	28.73	0.790495875930172	"FALSE"
"ENSMUSG00000107951"	92.5	63.74	40.82	131.75	74.34	62.68	161.21	81.35	75.71	0.4499450444	0.5290526131	0.7145194253	"6"	75296118	75298059	"Gm6210"	"processed_pseudogene"	87.1222222222222	0.27650113620149	"FALSE"
"ENSMUSG00000107952"	5.55	2.33	3.46	3.92	4.83	6.8	12.11	6.51	6.23	0.475101947	0.5877150636	0.7596963676	"6"	47045156	47046289	"Gm6352"	"processed_pseudogene"	5.74888888888889	0.230833177833299	"FALSE"
"ENSMUSG00000107954"	7.4	4.66	0.69	2.35	2.9	8.31	1.86	0	1.78	0.1127919342	0.9305822049	0.9707368271	"6"	101144292	101147150	"Gm43942"	"TEC"	3.32777777777778	0.0312452565390796	"FALSE"
"ENSMUSG00000107955"	0.93	0.78	5.53	3.92	32.83	4.53	0	42.3	42.75	2.4839560105	0.1030027786	0.2564069884	"2"	39178562	39182041	"Gm44027"	"TEC"	14.8411111111111	0.987151059621324	"FALSE"
"ENSMUSG00000107961"	3.7	1.55	3.46	2.35	0	0	15.84	4.07	0	-1.8428251806	0.207033152	0.4082159201	"6"	86733489	86737065	"Gm44036"	"lincRNA"	3.44111111111111	0.683960105857788	"FALSE"
"ENSMUSG00000107962"	24.05	60.63	50.5	10.98	13.52	18.88	2.8	17.9	14.25	-1.6405212116	0.0253953039	0.0942241198	"6"	49254851	49256462	"Gm43980"	"TEC"	23.7233333333333	1.59524658569802	"FALSE"
"ENSMUSG00000107966"	0	1.55	0	3.14	0	0	0	8.14	25.83	1.0172739067	0.7174562896	0.8457337727	"6"	88802243	88806015	"Gm44001"	"TEC"	4.29555555555556	0.144204552801325	"FALSE"
"ENSMUSG00000107968"	4.63	6.22	5.53	10.19	4.83	15.1	10.25	0.81	3.56	0.8832422377	0.4159462883	0.623635459	"6"	65150997	65151225	"Gm44419"	"processed_pseudogene"	6.79111111111111	0.380962746779417	"FALSE"
"ENSMUSG00000107969"	1.85	5.44	8.3	2.35	0	0	1.86	1.63	5.34	-2.6998818668	0.0759839602	0.2073408624	"6"	146992367	146994024	"Gm44085"	"antisense"	2.97444444444444	1.11927807524317	"FALSE"
"ENSMUSG00000107970"	0	5.44	5.53	3.92	0	30.21	0	10.58	0	1.6343256732	0.579337452	0.7531518577	"6"	149051125	149053848	"RP23-355N5.6"	"TEC"	6.18666666666667	0.237068395079084	"FALSE"
"ENSMUSG00000107971"	16.65	10.11	4.84	10.98	21.24	9.06	0.93	25.22	42.75	0.3887027114	0.6983000542	0.8339584207	"6"	120912900	120914993	"Gm44260"	"TEC"	15.7533333333333	0.15595792425032	"FALSE"
"ENSMUSG00000107985"	1.85	0	0	3.92	0	1.51	3.73	13.83	16.92	1.741170642	0.2567002984	0.4663884286	"7"	3451357	3475020	"Gm44160"	"lincRNA"	4.64	0.590573626484778	"FALSE"
"ENSMUSG00000107990"	15.73	9.33	8.3	14.9	18.34	56.64	28.89	17.9	23.16	1.4411795658	0.0707698989	0.1974685571	"6"	49080462	49081062	"Gm7890"	"processed_pseudogene"	21.4655555555556	1.15015142481587	"FALSE"
"ENSMUSG00000107992"	0	10.11	9.69	3.14	0	6.04	0.93	2.44	0	-1.0950034412	0.3844947522	0.5964677599	"6"	128919867	128919980	"Gm44223"	"unprocessed_pseudogene"	3.59444444444444	0.415109583316738	"FALSE"
"ENSMUSG00000107994"	15.73	34.98	21.45	32.15	57.93	75.52	112.75	47.18	52.55	1.1940244671	0.0111261281	0.0504837777	"6"	115675968	115677780	"D830050J10Rik"	"bidirectional_promoter_lncRNA"	50.0266666666667	1.95365594414327	"FALSE"
"ENSMUSG00000107997"	52.73	44.31	24.91	27.45	14.48	0	0	15.46	16.03	-1.5402909031	0.2647364385	0.475809469	"6"	129540221	129540912	"Gm44243"	"TEC"	21.7077777777778	0.577186278002224	"FALSE"
"ENSMUSG00000108004"	15.73	6.22	16.6	0	0	0	0	3.25	0	-6.394973242	0.0151481423	0.0635503101	"6"	53667770	53669983	"Gm44080"	"TEC"	4.64444444444444	1.81964062381696	"FALSE"
"ENSMUSG00000108024"	8.33	15.55	7.61	5.49	0	0	0	0.81	2.67	-2.5008865226	0.1141729607	0.2750413018	"6"	113689855	113690392	"Gm43912"	"TEC"	4.49555555555556	0.94243673680129	"FALSE"
"ENSMUSG00000108030"	5.55	7	11.76	8.63	38.62	3.02	19.57	30.91	7.13	1.0248129826	0.2365135177	0.4429824508	"6"	116199408	116207993	"9530062K07Rik"	"bidirectional_promoter_lncRNA"	14.6877777777778	0.626144032538225	"FALSE"
"ENSMUSG00000108033"	1.85	4.66	4.84	1.57	4.83	7.55	0.93	0	2.67	0.2768535706	0.7465119774	0.8623265259	"6"	42328713	42350862	"Gm44284"	"antisense"	3.21111111111111	0.126963219851886	"FALSE"
"ENSMUSG00000108034"	8.33	8.55	13.84	4.71	8.69	1.51	2.8	14.64	4.45	-1.0777413306	0.1890820625	0.384977418	"6"	125010173	125049851	"Gm43989"	"antisense"	7.50222222222222	0.723349669075472	"FALSE"
"ENSMUSG00000108037"	7.4	5.44	0.69	4.71	0	8.31	7.45	8.95	5.34	0.0204654397	0.9807535629	0.9942120023	"6"	125039816	125051542	"Gm44597"	"processed_transcript"	5.36555555555556	0.00844010548239388	"FALSE"
"ENSMUSG00000108042"	542.06	460.18	565.22	331.73	282.9	250.74	180.78	220.46	369.64	-0.8570598666	0.0951888062	0.2423336259	"6"	87830274	87832866	"B130021K23Rik"	"TEC"	355.967777777778	1.02141411980251	"FALSE"
"ENSMUSG00000108045"	12.03	10.88	5.53	6.27	3.86	8.31	10.25	2.44	3.56	-0.5973806036	0.3904502002	0.6013999651	"6"	78215878	78217113	"Gm5576"	"processed_pseudogene"	7.01444444444444	0.408434350154246	"FALSE"
"ENSMUSG00000108049"	0.93	0	25.6	1.57	3.86	0	0	4.07	0	-2.3014786466	0.4148957722	0.6227764944	"6"	87986191	87989729	"Gm44168"	"TEC"	4.00333333333333	0.382060990621896	"FALSE"
"ENSMUSG00000108053"	142.45	71.51	98.93	29.02	51.17	6.04	3.73	83.79	40.08	-1.8642981798	0.0246086061	0.0920253359	"6"	83314145	83316943	"Gm43890"	"TEC"	58.5244444444444	1.60891298524977	"FALSE"
"ENSMUSG00000108059"	1.85	3.89	5.53	2.35	19.31	16.62	4.66	14.64	36.52	1.7413311049	0.0849494932	0.2242851528	"6"	86591430	86593604	"Gm44369"	"TEC"	11.7077777777778	1.07083920774373	"FALSE"
"ENSMUSG00000108064"	86.95	149.25	125.22	105.09	245.24	108.75	61.5	208.26	164.78	0.3423808871	0.5184573921	0.7071044369	"6"	87796070	87799227	"Gm44423"	"TEC"	139.448888888889	0.285286929026529	"FALSE"
